1094,50,64
311,67,47
1984,60,37
894,97,3
1516,46,58
474,37,95
1099,0,6
1983,25,53
1646,1,35
418,31,96
1991,18,84
7,34,52
1181,42,78
1795,38,33
4,95,48
188,15,16
244,60,45
1642,98,61
726,93,25
1211,11,18
1092,61,93
215,11,90
409,64,46
1477,35,35
171,74,46
997,80,9
1372,13,96
434,89,28
1273,92,40
1186,18,69
1352,11,86
798,4,63
1590,22,1
1043,51,49
1907,24,70
302,19,63
1179,35,29
107,59,4
179,56,21
242,25,34
1107,17,90
619,76,89
783,96,68
83,62,78
1676,38,13
913,60,6
1465,52,51
519,50,40
762,20,74
1043,21,55
1210,60,50
1516,60,78
548,58,53
1635,53,79
70,86,35
1665,40,32
1675,57,99
656,17,44
844,12,47
1851,93,99
1996,72,24
1378,18,77
954,59,84
1405,76,5
770,80,0
1398,70,69
1220,6,31
891,46,67
1004,53,55
1154,85,57
386,61,96
1329,56,21
1715,94,39
1784,0,58
265,21,13
1052,66,71
1557,22,82
840,84,4
1566,68,77
1319,58,91
872,49,18
379,61,14
1209,97,24
1843,70,36
875,97,41
360,72,53
1507,60,92
274,92,65
1708,52,35
359,89,81
1060,54,64
1101,27,91
1281,30,33
815,37,60
1163,77,64
1850,70,1
1026,70,26
137,27,6
1882,20,95
523,55,54
347,58,9
71,76,88
997,62,65
405,9,86
310,15,15
1997,70,27
962,86,86
1396,58,73
522,85,42
856,72,88
351,88,5
749,37,44
173,47,51
247,6,60
1216,14,31
240,68,28
45,37,88
695,17,6
1725,12,79
1641,96,90
1881,9,65
481,29,66
1159,67,21
241,80,25
1330,6,52
529,17,29
184,50,11
282,95,17
280,15,72
1582,63,25
214,6,56
710,15,72
450,23,72
799,19,98
996,88,94
505,58,74
1477,0,15
1201,59,51
526,86,87
1530,34,61
976,9,99
852,19,99
1201,90,46
548,95,94
951,6,99
1682,78,64
1464,94,58
200,4,60
1476,46,60
1981,43,82
649,50,24
77,67,71
1430,11,17
1833,18,98
753,64,99
1451,82,90
244,38,56
1591,18,91
1893,46,82
1566,34,21
1086,44,19
885,92,92
844,53,44
1508,54,88
8,41,82
450,37,35
1327,31,73
1173,61,61
1271,21,59
267,48,22
280,70,97
748,70,68
227,57,74
302,56,55
1201,86,28
1529,52,2
411,29,95
673,97,73
591,94,37
214,57,36
1313,36,92
156,80,42
811,16,33
235,17,32
1146,80,94
1511,83,57
1585,80,6
478,80,9
982,5,92
146,46,58
1,50,17
186,2,55
994,60,81
1526,19,42
1493,15,83
243,0,35
122,32,49
1614,40,35
881,39,96
1305,80,89
299,91,28
1922,46,8
581,26,21
1535,52,1
895,51,54
903,6,52
1204,77,80
1860,92,25
1094,28,18
1180,68,84
1071,97,25
961,38,23
1294,15,69
1260,60,96
1962,67,64
1237,33,7
1283,22,27
1781,59,56
262,24,24
989,59,39
1556,93,35
620,27,27
668,20,20
1255,40,34
1558,72,41
1299,17,60
554,62,22
1197,42,28
156,86,21
98,54,5
814,20,75
554,37,17
1197,82,70
1465,86,32
466,71,25
1726,86,8
33,51,66
1929,74,46
1802,60,6
71,13,68
1464,53,36
1480,18,75
238,37,61
844,91,63
876,97,27
77,26,43
1218,30,76
1258,32,57
998,48,93
1792,85,1
188,22,50
942,92,58
1600,37,5
1393,80,59
541,32,23
1756,13,27
1845,61,60
1908,60,36
1513,22,64
1247,32,43
13,15,18
634,63,90
215,66,36
1965,6,55
378,15,29
881,24,72
1792,87,71
1035,65,12
1477,37,71
1430,50,9
470,59,93
388,9,29
379,96,61
751,16,36
773,96,22
717,59,88
742,21,13
1470,3,56
1678,11,95
242,18,98
1531,34,48
1832,0,53
1921,92,67
1723,52,52
902,97,40
1827,58,8
153,38,23
1746,84,56
488,2,43
1764,57,35
1311,76,51
887,80,87
1436,25,60
1302,32,94
1082,58,65
394,62,93
949,92,75
1281,59,61
1538,18,87
1135,42,28
314,88,51
552,71,40
957,38,44
353,29,50
360,63,63
1405,1,2
241,92,64
695,51,26
1820,40,82
781,53,9
773,74,37
741,72,80
811,66,96
488,72,81
58,12,34
80,31,86
1889,72,63
582,23,30
1121,1,23
132,18,96
1055,32,27
98,7,53
542,24,5
637,29,87
215,64,73
1092,17,57
311,96,95
1059,82,45
188,82,63
1005,20,22
414,37,64
1259,99,15
1525,93,88
1056,21,31
464,24,45
1190,72,37
325,92,83
1850,25,7
277,93,99
933,50,70
372,74,32
1630,33,6
1878,4,58
120,74,88
1262,22,86
318,59,81
897,26,8
1078,93,88
188,38,52
465,60,27
200,84,75
1997,13,12
469,33,5
1804,86,79
1134,80,92
1800,59,8
1122,74,20
996,24,42
1251,99,52
758,50,95
1933,70,50
1297,64,47
1330,98,67
867,14,41
353,22,25
1989,33,53
1471,16,48
886,16,76
583,6,0
1750,63,83
978,65,9
1844,81,37
895,80,36
1504,58,78
1605,72,61
1757,15,14
71,32,2
875,68,51
1098,96,30
425,28,0
1389,45,80
106,96,20
251,21,3
1458,60,87
525,44,39
1845,14,87
58,0,71
1676,52,3
449,57,24
1598,44,88
1044,23,25
275,70,35
1329,21,74
766,99,75
17,35,85
1100,3,11
107,68,81
1206,48,21
1234,66,47
408,83,16
1044,97,92
1119,66,31
1915,86,9
582,1,64
1541,79,60
121,94,90
744,10,73
227,18,61
317,44,49
1574,71,84
897,92,68
269,48,12
121,3,64
1065,28,3
928,51,27
553,22,42
1988,63,72
965,98,79
8,80,66
661,50,6
1078,98,69
1802,83,2
537,37,46
1056,29,66
880,61,13
1923,67,43
1048,8,95
1709,97,69
471,85,21
902,28,95
1340,71,19
1427,33,12
455,52,61
1297,2,10
1455,53,90
1032,63,5
986,7,59
1827,96,95
18,36,24
717,72,11
341,80,24
1685,61,53
82,21,39
455,80,8
741,67,89
487,31,15
193,45,91
1767,28,17
929,46,11
1126,52,78
1983,7,41
951,73,96
54,51,31
971,70,67
216,65,74
1160,61,90
508,24,8
246,99,47
694,28,18
220,81,70
1,38,85
1657,24,96
1347,7,23
825,45,54
153,71,56
1304,72,35
1656,19,44
74,24,60
597,52,99
499,58,6
1519,78,33
485,27,78
244,11,93
1465,91,8
1236,7,28
799,42,74
1345,37,96
208,68,51
1049,45,88
263,2,39
1216,40,53
1330,42,15
386,33,89
1891,2,32
503,47,1
1815,60,47
247,47,10
1505,91,78
707,16,68
1602,13,66
1747,85,67
390,53,95
699,85,73
1483,0,79
1520,37,87
1710,53,62
67,85,46
1699,45,31
1010,6,0
1923,37,99
618,4,13
1546,29,77
1559,61,55
1317,38,13
799,15,48
675,97,30
880,96,22
853,51,93
1457,34,77
1026,23,83
119,67,60
630,40,60
1990,18,6
1332,4,43
1759,60,16
443,91,60
1137,60,93
1902,91,82
1576,61,92
388,20,12
605,29,86
1268,64,90
1266,22,43
488,93,37
1024,3,90
1959,7,44
1245,99,82
190,43,3
959,96,23
726,34,36
51,23,15
1947,6,94
1879,99,99
496,45,98
1050,91,31
1285,16,33
41,5,70
1058,60,54
1489,6,27
1854,25,14
1293,40,93
1971,16,53
306,66,57
1522,72,86
543,91,75
1681,37,14
851,9,48
189,86,65
1993,96,79
1359,86,72
1384,81,16
1776,82,36
1993,44,22
179,60,97
1293,81,73
309,52,54
834,44,68
1200,99,96
629,28,37
954,96,13
806,86,42
1319,78,45
1322,11,8
1178,74,16
1462,57,80
437,11,90
805,71,94
793,65,26
584,52,85
298,4,91
911,61,26
385,21,93
487,21,47
1143,90,62
1416,56,53
951,11,49
1142,14,32
691,61,58
999,32,41
425,95,3
261,72,3
847,95,46
94,6,13
1834,11,52
74,88,2
721,6,16
1368,39,12
563,70,75
1565,38,43
907,21,70
1836,36,45
275,21,97
134,16,87
1983,15,29
1506,22,84
888,80,96
142,53,88
1526,25,89
1614,92,22
599,23,79
112,51,8
38,29,59
1170,70,40
1575,54,25
1908,37,97
247,57,49
1838,56,79
390,98,73
1607,13,90
826,13,88
881,46,78
1668,0,96
1287,74,28
1721,32,59
1785,48,23
778,7,52
1112,46,11
1394,76,57
1546,56,39
343,2,98
735,13,61
1483,11,42
168,97,69
739,60,66
227,98,42
1962,62,10
1769,92,19
1893,92,64
18,16,64
1116,46,85
313,31,90
1275,73,48
1791,20,39
1535,79,22
1882,91,25
437,27,61
156,32,79
404,76,10
178,24,51
89,38,11
1668,51,39
1958,92,7
1795,64,27
318,29,22
1269,8,6
1750,19,75
1894,2,29
1981,53,18
998,28,22
1029,67,80
370,43,52
587,52,6
1477,6,56
1106,79,50
478,18,55
1594,64,45
680,14,78
692,96,44
1525,91,57
856,0,65
100,11,66
1723,3,99
1532,12,26
1650,72,80
1226,28,78
135,13,65
1811,78,67
334,82,9
1142,38,80
800,17,67
14,60,20
1839,28,23
675,25,29
1974,36,43
740,33,83
1473,12,32
1637,12,24
1936,1,20
409,53,86
1290,62,68
1802,49,42
1721,35,98
1648,23,11
885,64,98
1743,35,43
1820,16,51
758,99,48
1218,92,20
989,43,9
5,1,16
1590,38,44
1814,55,23
181,36,44
1589,25,36
1384,40,76
558,98,68
1137,0,78
1039,37,55
1058,6,18
1480,90,74
1613,74,74
1550,52,87
809,80,87
1921,23,2
1766,69,70
1905,73,16
309,71,14
215,15,25
1224,27,12
225,24,90
1119,9,58
78,60,79
122,17,18
1341,6,58
526,6,94
1134,14,46
1451,60,3
965,86,95
307,52,22
1097,63,12
1534,98,85
1266,14,18
1994,29,78
1275,54,66
557,23,31
690,27,1
1553,89,42
481,70,75
118,81,7
378,55,95
680,92,99
511,3,96
1767,34,41
508,15,40
120,56,44
355,35,88
775,20,40
193,36,37
1787,90,68
1600,53,70
1375,65,4
669,80,72
1800,76,92
1542,9,11
1176,64,65
1702,39,19
106,81,40
1146,18,23
340,35,72
1890,21,74
1069,36,37
1880,16,84
1932,77,55
294,12,89
265,6,22
873,23,84
1446,0,42
1403,46,93
646,70,44
1593,20,73
1294,80,57
959,12,52
1509,24,82
669,98,13
1881,61,63
1024,82,28
1666,19,38
949,27,90
1986,60,19
1295,29,26
706,46,87
890,32,79
1678,57,29
1272,16,79
499,27,62
869,66,98
456,19,10
1106,37,54
1033,2,70
581,23,10
1593,43,0
1528,58,18
326,50,19
637,51,5
954,21,35
592,31,5
1448,27,6
733,86,46
830,16,2
649,43,14
1827,71,0
261,81,40
1886,48,68
1989,60,2
634,5,14
1630,46,36
71,7,67
1003,98,88
1767,81,12
33,50,60
1933,9,72
852,97,5
874,86,80
249,19,83
341,23,8
1709,4,11
1842,41,6
540,82,98
1450,13,67
1551,9,75
810,76,70
649,0,16
485,74,33
461,28,24
428,98,32
1507,61,88
1160,6,60
985,25,93
740,19,28
727,66,62
564,88,91
1231,38,99
1958,61,39
1642,23,69
501,70,86
1824,98,97
608,99,2
249,62,89
748,47,36
1176,31,77
1971,93,72
260,36,75
114,61,69
327,85,45
431,50,14
258,7,13
771,11,35
1246,79,34
586,21,96
481,44,37
1464,82,83
1413,84,41
1459,61,50
1520,6,11
1836,88,54
1362,49,34
76,20,4
357,85,81
1348,85,85
1176,84,90
894,19,63
1122,61,55
851,50,42
903,71,70
1764,52,53
578,86,1
1281,78,44
1910,58,52
632,72,26
337,37,98
749,48,55
1662,14,16
1784,24,13
511,67,49
1597,25,94
1991,1,53
689,44,77
745,62,72
1332,17,14
164,0,82
325,60,30
15,40,35
351,34,26
578,12,35
413,56,9
1709,34,58
771,98,83
840,97,88
962,43,86
1569,36,65
1218,76,59
612,76,5
541,25,2
1982,67,99
81,57,68
246,69,61
319,86,6
1652,37,83
1239,47,72
106,21,95
1526,38,25
191,34,5
209,24,39
1683,97,44
1747,62,40
1577,98,29
1789,35,32
1693,74,46
67,4,70
1458,40,66
1112,70,61
1100,98,95
380,12,62
740,72,55
1237,77,71
1008,85,50
1264,24,39
1398,47,20
1297,24,62
139,76,10
940,52,25
650,63,6
1683,80,12
1226,34,69
1190,66,20
993,40,58
1380,74,81
314,82,17
1095,8,0
1556,36,17
1541,21,78
142,52,27
1929,66,21
1198,32,96
1120,1,13
1701,62,83
1154,19,53
1708,95,4
1844,2,8
26,99,0
474,21,24
181,12,72
612,6,38
1874,35,10
416,33,57
1311,70,8
708,43,78
1630,35,41
1561,27,96
27,36,44
836,26,56
535,38,14
357,36,80
1444,1,62
1142,37,47
781,9,32
524,81,62
1094,50,9
311,67,81
1984,60,19
894,97,84
1516,46,9
474,37,61
1099,0,79
1983,25,85
1277,97,80
1646,1,88
418,31,51
44,29,42
1991,18,29
1181,42,19
1795,38,86
4,95,67
188,15,71
244,60,37
726,93,21
1863,74,17
1211,11,89
1092,61,85
215,11,55
409,64,80
1477,35,73
997,80,88
1372,13,38
434,89,2
1273,92,29
1186,18,42
1352,11,50
798,4,66
1590,22,97
1043,51,50
1907,24,71
1179,35,13
107,59,62
179,56,2
242,25,40
192,78,62
1107,17,50
619,76,58
783,96,91
1458,6,64
83,62,24
1676,38,19
913,60,31
1465,52,69
519,50,58
762,20,31
1043,21,80
1516,60,47
548,58,26
1635,53,89
1665,40,74
1675,57,79
656,17,58
844,12,54
1378,18,17
770,80,57
1398,70,10
1220,6,79
891,46,1
1004,53,89
1154,85,8
386,61,82
1329,56,38
1715,94,98
1784,0,40
265,21,6
1052,66,89
1557,22,48
840,84,11
1566,68,87
1319,58,81
872,49,88
379,61,86
1209,97,19
1843,70,47
875,97,39
360,72,51
1507,60,62
274,92,24
1708,52,71
359,89,28
1060,54,56
1101,27,22
1281,30,97
815,37,5
1163,77,19
1850,70,58
1026,70,7
1882,20,55
523,55,2
347,58,92
71,76,22
997,62,58
405,9,17
1997,70,39
962,86,87
1396,58,48
522,85,93
351,88,37
749,37,14
173,47,1
247,6,34
1216,14,21
240,68,90
45,37,36
695,17,34
1641,96,97
1881,9,87
481,29,76
1159,67,68
1330,6,28
529,17,30
184,50,13
282,95,30
280,15,71
1582,63,52
214,6,49
334,25,36
710,15,2
450,23,93
799,19,85
996,88,61
505,58,61
1477,0,30
912,15,90
1201,59,73
526,86,33
1530,34,51
976,9,49
852,19,37
1201,90,49
548,95,53
1682,78,37
1464,94,87
200,4,16
1476,46,12
77,67,32
1430,11,87
1158,53,92
753,64,29
1451,82,48
244,38,69
1591,18,62
1893,46,93
1658,93,62
1086,44,30
844,53,75
1508,54,48
8,41,42
450,37,91
1327,31,69
1173,61,46
1271,21,5
267,48,97
748,70,45
227,57,9
302,56,49
1201,86,84
1529,52,42
411,29,75
673,97,53
591,94,97
214,57,20
1313,36,48
156,80,43
811,16,16
235,17,91
1511,83,65
1585,80,97
478,80,1
982,5,84
146,46,82
1522,0,49
1,50,30
186,2,47
994,60,98
1526,19,25
1493,15,73
243,0,84
122,32,25
1614,40,56
881,39,31
1305,80,32
299,91,19
1922,46,29
581,26,73
1535,52,77
895,51,98
903,6,27
1204,77,17
1860,92,12
1094,28,14
1180,68,34
1071,97,21
961,38,30
1294,15,64
1260,60,3
1962,67,57
1237,33,24
1283,22,62
1781,59,4
262,24,30
989,59,96
1556,93,79
620,27,71
1613,61,6
1168,4,36
668,20,63
1255,40,24
1558,72,15
1299,17,15
554,62,60
156,86,30
98,54,4
814,20,12
554,37,56
1197,82,80
252,37,0
466,71,33
33,51,86
1929,74,88
1802,60,69
71,13,97
1464,53,48
1480,18,76
238,37,26
844,91,61
77,26,31
1258,32,53
998,48,15
1792,85,57
188,22,47
942,92,88
1600,37,17
1393,80,6
541,32,36
1756,13,13
1845,61,42
1908,60,56
1513,22,85
1247,32,34
13,15,53
634,63,33
215,66,2
1965,6,32
378,15,32
881,24,36
1792,87,75
1335,86,19
1035,65,70
1477,37,64
1024,25,52
1430,50,62
470,59,13
388,9,83
773,96,27
717,59,27
742,21,71
1470,3,31
1678,11,71
242,18,61
1531,34,55
1832,0,76
1921,92,3
1723,52,53
902,97,81
1827,58,62
153,38,46
1746,84,57
488,2,97
1764,57,20
1311,76,73
887,80,52
1436,25,24
1302,32,54
1082,58,43
394,62,23
949,92,53
1281,59,33
1538,18,20
1135,42,51
314,88,20
552,71,43
957,38,39
353,29,2
1405,1,16
695,51,83
1820,40,33
781,53,43
773,74,51
741,72,62
811,66,11
488,72,89
58,12,55
80,31,71
1889,72,24
582,23,23
1121,1,93
1034,58,2
132,18,90
1055,32,42
98,7,24
542,24,46
637,29,20
215,64,23
1092,17,67
311,96,55
1059,82,8
188,82,28
1005,20,50
414,37,95
1259,99,73
1525,93,55
1056,21,43
464,24,70
1190,72,47
325,92,32
1850,25,74
277,93,95
933,50,37
372,74,12
1630,33,46
1878,4,64
1262,22,38
318,59,61
897,26,33
1078,93,18
188,38,67
465,60,80
200,84,92
1997,13,38
469,33,16
1804,86,75
1134,80,20
1800,59,51
1122,74,65
996,24,82
1251,99,61
244,7,5
758,50,4
1933,70,87
1297,64,3
1330,98,64
867,14,16
353,22,21
1989,33,37
1471,16,60
886,16,99
583,6,66
1750,63,50
978,65,20
1844,81,41
895,80,79
1504,58,68
1605,72,37
1757,15,4
71,32,98
875,68,79
1098,96,32
425,28,86
500,24,62
1389,45,97
106,96,52
1458,60,16
525,44,94
1845,14,18
58,0,89
1676,52,72
449,57,32
1598,44,93
1044,23,83
275,70,51
1329,21,6
17,35,91
1100,3,60
107,68,40
1206,48,72
1234,66,57
408,83,3
1044,97,49
1119,66,99
1915,86,67
582,1,61
1541,79,22
121,94,33
744,10,82
227,18,27
317,44,27
1574,71,48
897,92,95
269,48,13
121,3,67
1065,28,93
928,51,85
553,22,86
1988,63,74
965,98,77
8,80,10
661,50,78
1078,98,76
1802,83,89
537,37,55
1056,29,10
880,61,75
1923,67,97
1048,8,74
1709,97,16
1605,80,89
471,85,23
902,28,32
1340,71,93
1427,33,5
455,52,28
1455,53,24
792,91,12
1032,63,3
986,7,31
1827,96,99
18,36,88
717,72,58
341,80,3
1685,61,77
1121,63,66
82,21,45
455,80,49
741,67,32
487,31,32
193,45,94
1767,28,40
929,46,63
1126,52,31
1983,7,62
951,73,42
54,51,91
971,70,29
216,65,50
1160,61,56
508,24,28
157,67,44
246,99,52
694,28,12
220,81,87
1,38,47
1657,24,23
1347,7,50
825,45,11
153,71,23
1304,72,34
1656,19,5
74,24,35
597,52,35
499,58,53
1519,78,39
485,27,96
244,11,41
1236,7,69
799,42,3
1345,37,59
208,68,20
1049,45,75
263,2,25
1216,40,47
1330,42,60
386,33,69
503,47,14
431,19,73
1815,60,78
247,47,41
1505,91,42
707,16,18
1602,13,54
1747,85,64
390,53,81
699,85,60
1483,0,25
1520,37,45
1710,53,38
67,85,53
1699,45,30
1010,6,88
1923,37,64
618,4,49
1546,29,36
1559,61,74
1317,38,47
675,97,41
880,96,62
853,51,46
1457,34,61
1026,23,92
119,67,6
630,40,1
1990,18,60
1759,60,33
443,91,64
1137,60,36
1902,91,68
1576,61,14
388,20,60
605,29,72
1268,64,66
1266,22,55
488,93,19
1024,3,17
1959,7,32
1245,99,39
190,43,82
959,96,34
726,34,95
1947,6,26
1879,99,42
496,45,26
1285,16,75
41,5,81
1058,60,62
1489,6,14
1854,25,22
1293,40,33
1971,16,32
306,66,43
1522,72,57
543,91,14
1681,37,40
1855,6,37
851,9,63
189,86,14
1359,86,25
1384,81,96
1776,82,68
1993,44,69
179,60,45
309,52,16
834,44,8
1200,99,98
629,28,67
954,96,25
806,86,10
1319,78,61
1322,11,82
1178,74,0
1462,57,19
1185,25,82
805,71,69
793,65,52
584,52,20
298,4,42
911,61,40
385,21,52
487,21,90
1143,90,6
1416,56,82
951,11,79
1142,14,75
1387,44,0
691,61,98
999,32,37
425,95,81
261,72,0
847,95,77
94,6,55
1834,11,61
74,88,36
721,6,63
1368,39,76
563,70,28
1565,38,2
907,21,80
1836,36,39
275,21,65
134,16,59
1983,15,14
1506,22,94
888,80,76
142,53,13
1526,25,23
1614,92,3
599,23,4
112,51,16
38,29,37
1170,70,10
1575,54,57
1908,37,75
247,57,70
1838,56,54
390,98,90
1607,13,65
826,13,19
881,46,36
1668,0,40
1287,74,78
1721,32,42
1785,48,47
778,7,22
1112,46,56
1295,98,7
1394,76,30
1546,56,98
343,2,19
735,13,54
1483,11,95
168,97,56
739,60,45
227,98,40
1962,62,28
1769,92,59
1893,92,66
18,16,46
1116,46,35
313,31,89
1275,73,4
1791,20,78
1535,79,23
1882,91,86
437,27,86
156,32,8
404,76,14
178,24,43
89,38,57
1668,51,66
1958,92,9
1795,64,65
318,29,5
1269,8,14
1750,19,22
1981,53,54
998,28,51
1029,67,7
548,64,60
370,43,53
587,52,74
1477,6,31
485,92,54
1106,79,31
478,18,64
1594,64,35
680,14,29
692,96,94
1525,91,54
856,0,89
100,11,34
1532,12,1
1650,72,60
1226,28,26
135,13,98
1811,78,20
334,82,32
1142,38,27
14,60,47
1839,28,9
675,25,15
1974,36,94
740,33,57
1473,12,20
1936,1,93
409,53,26
1290,62,28
1802,49,61
1153,3,99
1721,35,59
971,0,56
1648,23,12
885,64,17
1743,35,23
1820,16,69
758,99,24
1218,92,54
989,43,33
5,1,46
1590,38,14
1814,55,52
181,36,43
1589,25,3
1384,40,28
558,98,6
1137,0,98
1039,37,53
1058,6,24
1480,90,33
1613,74,64
1550,52,49
809,80,68
1921,23,18
1766,69,36
1905,73,0
309,71,71
215,15,12
1224,27,46
225,24,35
1119,9,50
78,60,51
122,17,12
1341,6,86
526,6,16
1134,14,96
1451,60,64
965,86,34
307,52,86
1097,63,55
1534,98,59
1266,14,63
1994,29,4
1275,54,91
557,23,88
690,27,56
1513,53,6
481,70,18
118,81,41
378,55,96
680,92,36
251,63,68
511,3,93
1767,34,87
508,15,27
120,56,76
355,35,59
775,20,25
193,36,44
1153,2,89
1787,90,55
1600,53,63
669,80,28
1800,76,5
1542,9,23
1176,64,28
1702,39,35
1405,46,38
106,81,20
340,35,98
1890,21,90
1069,36,8
1932,77,64
294,12,26
265,6,81
873,23,51
1446,0,94
1067,2,12
1403,46,96
646,70,0
1593,20,64
1294,80,88
959,12,55
1509,24,52
669,98,96
1881,61,75
1024,82,35
949,27,12
1986,60,73
1387,22,97
1295,29,96
706,46,98
890,32,51
1678,57,69
1272,16,6
499,27,48
869,66,54
456,19,72
1106,37,17
1033,2,23
581,23,11
1593,43,98
1528,58,99
637,51,75
954,21,9
592,31,90
1448,27,4
733,86,60
830,16,0
649,43,28
1827,71,10
261,81,86
1886,48,24
1989,60,97
634,5,5
1630,46,84
71,7,4
1003,98,90
1767,81,78
33,50,22
1933,9,24
852,97,75
874,86,51
341,23,26
1709,4,40
1842,41,71
540,82,3
1450,13,90
1551,9,79
810,76,89
649,0,43
485,74,52
461,28,9
428,98,83
1507,61,9
1160,6,80
985,25,67
740,19,2
727,66,22
564,88,72
1231,38,44
776,53,69
1958,61,9
1642,23,93
501,70,18
1824,98,87
608,99,90
249,62,44
748,47,96
1176,31,47
1971,93,19
255,37,95
260,36,80
114,61,74
327,85,33
431,50,19
258,7,37
771,11,56
722,74,51
1246,79,48
481,44,60
1464,82,90
1413,84,92
1459,61,79
1520,6,72
1836,88,76
1362,49,73
76,20,67
357,85,16
1348,85,71
1176,84,13
894,19,65
851,50,71
903,71,35
1764,52,20
578,86,32
1281,78,17
1910,58,56
632,72,29
337,37,84
749,48,4
1662,14,64
1784,24,17
511,67,66
1597,25,20
434,79,98
1991,1,94
689,44,68
745,62,61
1332,17,20
164,0,12
325,60,48
15,40,95
351,34,61
578,12,12
413,56,68
1709,34,70
771,98,5
962,43,78
1218,76,51
1442,29,16
612,76,57
541,25,58
1982,67,98
81,57,0
246,69,7
319,86,57
1652,37,2
1239,47,64
106,21,98
1526,38,14
191,34,30
209,24,11
331,14,5
1922,21,60
1683,97,71
1747,62,90
1577,98,28
1789,35,56
1693,74,79
67,4,94
1458,40,14
1112,70,14
1100,98,27
380,12,28
740,72,90
1237,77,4
1008,85,5
1264,24,52
1398,47,45
385,5,78
173,32,88
1297,24,20
139,76,21
940,52,26
650,63,39
1683,80,66
1226,34,58
1190,66,9
993,40,19
1380,74,86
314,82,57
876,37,18
1095,8,85
1556,36,2
1541,21,91
142,52,6
1929,66,20
1198,32,6
1120,1,28
1154,19,84
103,74,31
1708,95,31
1632,31,98
1844,2,75
26,99,80
474,21,82
181,12,27
612,6,75
1874,35,3
416,33,76
1311,70,35
708,43,77
1630,35,95
1561,27,33
27,36,43
836,26,13
535,38,31
357,36,59
1444,1,76
1142,37,66
781,9,69
524,81,36
1094,50,69
311,67,35
1984,60,98
894,97,41
1516,46,79
474,37,92
1099,0,57
1983,25,25
1277,97,6
1646,1,22
418,31,9
44,29,23
1991,18,4
7,34,73
1181,42,96
4,95,99
188,15,80
244,60,76
1642,98,25
726,93,6
1863,74,26
1211,11,69
1092,61,84
215,11,27
409,64,91
1477,35,45
171,74,99
997,80,95
1372,13,58
434,89,17
1273,92,47
1186,18,55
1352,11,95
798,4,31
1590,22,66
1043,51,6
1907,24,73
302,19,0
1179,35,90
107,59,82
179,56,45
242,25,25
1107,17,22
619,76,79
783,96,35
83,62,64
1676,38,8
913,60,11
1465,52,57
519,50,35
762,20,39
1210,60,9
1516,60,16
1635,53,58
70,86,12
1665,40,53
1675,57,25
656,17,79
844,12,70
1851,93,10
1996,72,25
1378,18,57
954,59,98
1405,76,50
770,80,52
1398,70,49
1220,6,63
1004,53,85
1154,85,50
386,61,63
1329,56,47
1715,94,28
1784,0,66
265,21,86
1052,66,66
840,84,40
1319,58,33
872,49,17
379,61,74
1209,97,8
1843,70,29
360,72,9
1507,60,11
274,92,60
1708,52,58
359,89,45
1060,54,81
1101,27,90
1281,30,30
248,77,32
815,37,38
1163,77,93
1850,70,48
1026,70,66
137,27,51
1882,20,42
523,55,19
347,58,37
997,62,52
405,9,13
310,15,71
1997,70,52
962,86,20
1396,58,42
856,72,45
351,88,22
749,37,78
173,47,71
247,6,23
240,68,39
45,37,77
695,17,90
1725,12,84
1641,96,31
1881,9,63
481,29,45
1159,67,66
241,80,79
1330,6,8
529,17,53
184,50,68
282,95,24
280,15,67
1582,63,99
214,6,91
334,25,11
710,15,93
450,23,89
799,19,63
996,88,73
1477,0,75
912,15,15
1201,59,48
526,86,21
1530,34,37
976,9,13
852,19,80
1201,90,98
548,95,55
951,6,60
1682,78,93
1464,94,41
200,4,33
1476,46,63
1981,43,30
649,50,19
77,67,54
1833,18,83
1158,53,27
753,64,42
1451,82,96
244,38,3
1591,18,80
1893,46,72
1658,93,65
1566,34,11
1086,44,89
885,92,54
844,53,55
1508,54,83
8,41,9
450,37,48
1327,31,91
1173,61,32
267,48,31
280,70,22
748,70,95
302,56,26
1605,7,35
1529,52,50
411,29,73
673,97,87
591,94,23
214,57,26
1313,36,22
156,80,1
811,16,24
235,17,66
1146,80,65
1511,83,24
1585,80,88
478,80,59
982,5,2
146,46,38
1522,0,92
1,50,4
186,2,31
994,60,52
1526,19,19
243,0,83
1614,40,48
881,39,20
1305,80,3
299,91,59
1922,46,37
581,26,98
1535,52,12
895,51,59
903,6,34
1204,77,1
1860,92,66
1094,28,74
1180,68,78
1071,97,18
961,38,49
1294,15,90
1260,60,86
1962,67,65
1237,33,38
1283,22,68
1781,59,64
262,24,22
989,59,13
1556,93,30
620,27,35
1613,61,52
1168,4,75
668,20,7
1255,40,10
1558,72,71
1299,17,65
1197,42,77
156,86,1
98,54,14
814,20,25
554,37,39
1197,82,40
252,37,35
1465,86,71
466,71,70
1726,86,18
33,51,76
1802,60,64
71,13,10
1464,53,98
1480,18,63
238,37,14
844,91,92
876,97,7
77,26,57
1218,30,25
1258,32,58
998,48,72
1792,85,37
188,22,60
942,92,30
1600,37,97
1393,80,23
541,32,61
1756,13,58
1845,61,98
1908,60,21
1513,22,0
1247,32,29
13,15,72
634,63,22
215,66,30
1965,6,3
378,15,44
881,24,33
1792,87,27
1335,86,51
1035,65,78
1477,37,90
1024,25,11
1430,50,5
470,59,18
388,9,45
379,96,75
751,16,47
773,96,79
717,59,7
742,21,31
